page	col	index	font	text
49	1	54	MyriadPro-It	"for this section and log into their course site multiple times a week to complete 
"
49	1	55	MyriadPro-It	"the online learning activities as directed.  To access Peralta e-mail and Canvas, 
"
49	1	56	MyriadPro-It	please visit https://web.peralta.edu/portal/.  See ASL Department to enroll.
49	1	57	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM M W Gough ONLINE Berkeley
49	1	58	MyriadPro-Bold	"**  50B AMERICAN SIGN LANGUAGE I 
"
49	1	59	MyriadPro-Bold	(MODULE B)2 UNITS
49	1	60	AGaramondPro-Regular	 Introduction to American Sign Language
49	1	61	MyriadPro-Regular	 PREREQUISITE: ASL 50A
49	1	62	MyriadPro-Cond	20029 Lab 11:00-12:15 PM M W Gough ONLINE Berkeley
49	2	63	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
49	2	64	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
49	2	65	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
49	2	66	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
49	2	67	MyriadPro-It	"Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.  See 
"
49	2	68	MyriadPro-It	ASL Department to enroll.
49	2	69	MyriadPro-Cond	"  Lec 9:30-10:45 AM M W Gough ONLINE Berkeley
"
49	2	70	MyriadPro-Cond	20031 Lab    Gough ONLINE Berkeley
49	2	71	MyriadPro-It	"  This is an Online Class. Lec.  MW  6:00 p.m. - 7:15 p.m. online; Lab  3 hrs/wk on -
"
49	2	72	MyriadPro-It	"line.  This class has both required online meetings and required online learning 
"
49	2	73	MyriadPro-It	"activities.  Students must be available to meet online for the days/hours listed 
"
49	2	74	MyriadPro-It	"for this section and log into their course site multiple times a week to complete 
"
49	2	75	MyriadPro-It	"the online learning activities as directed.  To access Peralta e-mail and Canvas, 
"
49	2	76	MyriadPro-It	please visit https://web.peralta.edu/portal/.  See ASL Department to enroll.
49	2	77	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM M W Gough ONLINE Berkeley
49	2	78	MyriadPro-Bold	**  51 AMERICAN SIGN LANGUAGE II 4 UNITS
49	2	79	AGaramondPro-Regular	 Continuation of American Sign Language
49	2	80	MyriadPro-Regular	 PREREQUISITE: ASL 50 OR 50B
49	2	81	MyriadPro-SemiboldCond	20035 Lab 7:30-8:45 PM M W Ikeda ONLINE Berkeley
49	2	82	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
49	2	83	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
49	2	84	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
49	2	85	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
49	2	86	MyriadPro-It	Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.
49	2	87	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM M W Ikeda ONLINE Berkeley
49	2	88	MyriadPro-Bold	"**  51A AMERICAN SIGN LANGUAGE II 
"
49	2	89	MyriadPro-Bold	(MODULE A)2 UNITS
49	2	90	AGaramondPro-Regular	 Continuation of American Sign Language
49	2	91	MyriadPro-Regular	 PREREQUISITE: ASL 50 OR 50B
49	2	92	MyriadPro-SemiboldCond	20047 Lab 7:30-8:45 PM M W Ikeda ONLINE Berkeley
49	2	93	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
49	2	94	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
49	2	95	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
49	2	96	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
49	2	97	MyriadPro-It	"Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.  See 
"
49	2	98	MyriadPro-It	ASL Department to enroll.
49	2	99	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM M W Ikeda ONLINE Berkeley
49	2	100	MyriadPro-Bold	"**  51B AMERICAN SIGN LANGUAGE II 
"
49	2	101	MyriadPro-Bold	(MODULE B)2 UNITS
49	2	102	AGaramondPro-Regular	 Continuation of American Sign Language
49	2	103	MyriadPro-Regular	 PREREQUISITE: ASL 51A OR 51
49	2	104	MyriadPro-SemiboldCond	20037 Lab 7:30-8:45 PM M W Ikeda ONLINE Berkeley
49	2	105	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
49	2	106	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
49	2	107	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
49	2	108	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
49	2	109	MyriadPro-It	"Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.  See 
"
49	2	110	MyriadPro-It	ASL Department to enroll.
49	2	111	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM M W Ikeda ONLINE Berkeley
49	2	112	MyriadPro-Bold	**  53 AMERICAN SIGN LANGUAGE IV 4 UNITS
49	2	113	AGaramondPro-Regular	 Continuation of American Sign Language
49	2	114	MyriadPro-Regular	 PREREQUISITE: ASL 52 OR 52B
49	2	115	MyriadPro-Cond	23340 Lab    Gough ONLINE Berkeley
49	2	116	MyriadPro-It	"  This is an Online Class. Lec.  TTh  6:00 p.m. - 7:15 p.m. online; Lab  3 hrs/wk on -
"
49	2	117	MyriadPro-It	"line.  This class has both required online meetings and required online learning 
"
49	2	118	MyriadPro-It	"activities.  Students must be available to meet online for the days/hours listed 
"
49	2	119	MyriadPro-It	"for this section and log into their course site multiple times a week to complete 
"
49	2	120	MyriadPro-It	"the online learning activities as directed.  To access Peralta e-mail and Canvas, 
"
49	2	121	MyriadPro-It	please visit https://web.peralta.edu/portal/.
49	2	122	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM T Th  Gough ONLINE Berkeley
49	2	123	MyriadPro-Bold	"**  53A AMERICAN SIGN LANGUAGE IV 
"
49	2	124	MyriadPro-Bold	(MODULE A)2 UNITS
49	2	125	AGaramondPro-Regular	 Continuation of American Sign Language
49	2	126	MyriadPro-Regular	 PREREQUISITE: ASL 52 OR 52B
50	1	1	MyriadPro-Cond	23342 Lab    Gough ONLINE Berkeley
50	1	2	MyriadPro-It	"  This is an Online Class. Lec.  TTh  6:00 p.m. - 7:15 p.m. online; Lab  3 hrs/wk on -
"
50	1	3	MyriadPro-It	"line.  This class has both required online meetings and required online learning 
"
50	1	4	MyriadPro-It	"activities.  Students must be available to meet online for the days/hours listed 
"
50	1	5	MyriadPro-It	"for this section and log into their course site multiple times a week to complete 
"
50	1	6	MyriadPro-It	"the online learning activities as directed.  To access Peralta e-mail and Canvas, 
"
50	1	7	MyriadPro-It	please visit https://web.peralta.edu/portal/.  See ASL Department to enroll.
50	1	8	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM T Th  Gough ONLINE Berkeley
50	1	9	MyriadPro-Bold	"**  53B AMERICAN SIGN LANGUAGE IV 
"
50	1	10	MyriadPro-Bold	(MODULE B)2 UNITS
50	1	11	AGaramondPro-Regular	 Continuation of American Sign Language
50	1	12	MyriadPro-Regular	 PREREQUISITE: ASL 53A OR 53
50	1	13	MyriadPro-Cond	23344 Lab    Gough ONLINE Berkeley
50	1	14	MyriadPro-It	"  This is an Online Class. Lec.  TTh  6:00 p.m. - 7:15 p.m. online; Lab  3 hrs/wk on -
"
50	1	15	MyriadPro-It	"line.  This class has both required online meetings and required online learning 
"
50	1	16	MyriadPro-It	"activities.  Students must be available to meet online for the days/hours listed 
"
50	1	17	MyriadPro-It	"for this section and log into their course site multiple times a week to complete 
"
50	1	18	MyriadPro-It	"the online learning activities as directed.  To access Peralta e-mail and Canvas, 
"
50	1	19	MyriadPro-It	please visit https://web.peralta.edu/portal/.  See ASL Department to enroll.
50	1	20	MyriadPro-SemiboldCond	  Lec 6:00-7:15 PM T Th  Gough ONLINE Berkeley
50	1	21	MyriadPro-Bold	"**  57 STRUCTURE OF AMERICAN SIGN 
"
50	1	22	MyriadPro-Bold	LANGUAGE3 UNITS
50	1	23	AGaramondPro-Regular	" Historical view of changing social attitudes towards 
"
50	1	24	AGaramondPro-Regular	American Sign Language
50	1	25	MyriadPro-Regular	 PR:ASL 51 OR 51B
50	1	26	MyriadPro-Cond	23345 Lec 1:30-4:20 PM M Gough ONLINE Berkeley
50	1	27	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
50	1	28	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
50	1	29	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
50	1	30	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
50	1	31	MyriadPro-It	Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.
50	1	32	MyriadPro-Bold	  200B CLASSIFIERS 2 2 UNITS
50	1	33	AGaramondPro-Regular	" Study of classifier types and functions in American Sign 
"
50	1	34	AGaramondPro-Regular	Language
50	1	35	MyriadPro-Regular	 PREREQUISITE: ASL 51 OR 51B
50	1	36	MyriadPro-Cond	23336 Lec 2:30-4:20 PM W Ikeda ONLINE Berkeley
50	1	37	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
50	1	38	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
50	1	39	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
50	1	40	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
50	1	41	MyriadPro-It	Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.
50	1	42	MyriadPro-Bold	  202B FINGERSPELLING AND NUMBERS 2 1 UNIT
50	1	43	AGaramondPro-Regular	" Advanced systematic practice in numerical and finger-
"
50	1	44	AGaramondPro-Regular	spelling skills in ASL
50	1	45	MyriadPro-Regular	 PREREQUISITE: ASL 51 OR 51B
50	1	46	MyriadPro-Cond	23338 Lab 3:30-4:45 PM Th Ikeda ONLINE Berkeley
50	1	47	MyriadPro-It	"  This is an Online Class:  This class has both required online meetings and 
"
50	1	48	MyriadPro-It	"required online learning activities.  Students must be available to meet online 
"
50	1	49	MyriadPro-It	"for the days/hours listed for this section and log into their course site multiple 
"
50	1	50	MyriadPro-It	"times a week to complete the online learning activities as directed.  To access 
"
50	1	51	MyriadPro-It	Peralta e-mail and Canvas, please visit https://web.peralta.edu/portal/.
50	1	52	MyriadPro-Cond	  Lec 3:00-3:30 PM Th Ikeda ONLINE Berkeley
50	1	53	MyriadPro-It	  .
50	1	54	MyriadPro-Bold	"*  464 OCCUPATIONAL WORK EXPERIENCE: 
"
50	1	55	MyriadPro-Bold	AMERICAN SIGN LANGUAGE1 - 2 UNIT
50	1	56	AGaramondPro-Regular	 Supervised field experience in American Sign Language
50	1	57	MyriadPro-Regular	 PREREQUISITE: ASL 52 OR 52B
50	1	58	MyriadPro-Cond	20396 Lab    Ikeda OFFSITE Berkeley
50	1	59	MyriadPro-It	"  Off-site class, days and time to be arranged.  Access Canvas, and use Canvas 
"
50	1	60	MyriadPro-It	Inbox and/or e-mail iikeda@peralta.edu, for information.
50	2	61	AGaramondPro-BoldItalic	ANTHROPOLOGY ANTHR
50	2	62	MyriadPro-Bold	"**  1 INTRODUCTION TO PHYSICAL 
"
50	2	63	MyriadPro-Bold	ANTHROPOLOGY3 UNITS
50	2	64	AGaramondPro-Regular	 Study of human beings and their ancestors
50	2	65	MyriadPro-Cond	20002 Lec 1:30-4:20 PM T Leitner BCC422 Berkeley
50	2	66	MyriadPro-It	  .
50	2	67	MyriadPro-Cond	20003 Lec    Kies HYBRID Berkeley
50	2	68	MyriadPro-It	"  14 week class, begins Tues, 2/13/24.  This is a Hybrid Class:  TTh, 11:00 a.m. - 12:15 
"
50	2	69	MyriadPro-It	"p.m., BCC 422, + addt'l hrs/wk online.  This class has both required in-person 
"
50	2	70	MyriadPro-It	"meetings and required online meetings.  Students must be available to meet 
"
50	2	71	MyriadPro-It	"in-person for the days/hours listed for this section and may be required to log 
"
50	2	72	MyriadPro-It	"into their course site multiple times a week to complete the online learning 
"
50	2	73	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
50	2	74	MyriadPro-It	"web.peralta.edu/portal/.  Cost Cutter Alert: This course section uses only zero-
"
50	2	75	MyriadPro-It	"cost course materials. Course materials are provided digitally free of charge. 
"
50	2	76	MyriadPro-It	Printed materials are sometimes available for purchase.
50	2	77	MyriadPro-Cond	20003 Lec 11:00-12:15 PM T Th  Kies BCC422 Berkeley
50	2	78	MyriadPro-It	"  14 week class, begins Tues, 2/13/24.  This is a Hybrid Class:  TTh, 11:00 a.m. - 12:15 
"
50	2	79	MyriadPro-It	"p.m., BCC 422, + addt'l hrs/wk online.  This class has both required in-person 
"
50	2	80	MyriadPro-It	"meetings and required online meetings.  Students must be available to meet 
"
50	2	81	MyriadPro-It	"in-person for the days/hours listed for this section and may be required to log 
"
50	2	82	MyriadPro-It	"into their course site multiple times a week to complete the online learning 
"
50	2	83	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
50	2	84	MyriadPro-It	"web.peralta.edu/portal/.  Cost Cutter Alert: This course section uses only zero-
"
50	2	85	MyriadPro-It	"cost course materials. Course materials are provided digitally free of charge. 
"
50	2	86	MyriadPro-It	Printed materials are sometimes available for purchase.
50	2	87	MyriadPro-Cond	20200 Lec    Kies ONLINE Berkeley
50	2	88	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
50	2	89	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
50	2	90	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
50	2	91	MyriadPro-It	"web.peralta.edu/portal/.  Cost Cutter Alert: This course section uses only zero-
"
50	2	92	MyriadPro-It	"cost course materials. Course materials are provided digitally free of charge. 
"
50	2	93	MyriadPro-It	Printed materials are sometimes available for purchase.
50	2	94	MyriadPro-Cond	20235 Lec    George ONLINE Berkeley
50	2	95	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
50	2	96	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
50	2	97	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
50	2	98	MyriadPro-It	web.peralta.edu/portal/.
50	2	99	MyriadPro-Bold	"**  1L PHYSICAL ANTHROPOLOGY 
"
50	2	100	MyriadPro-Bold	LABORATORY1 UNIT
50	2	101	AGaramondPro-Regular	 Adjunct laboratory to ANTHR 1
50	2	102	MyriadPro-Regular	 PREREQUISITE OR COREQUISITE: ANTHR 1
50	2	103	MyriadPro-Cond	20203 Lab    Leitner HYBRID Berkeley
50	2	104	MyriadPro-It	"  This is a Hybrid Class:  Th, 1:30 p.m. - 3:20 p.m., BCC 422, + 2 hrs/wk online.  
"
50	2	105	MyriadPro-It	"This class has both required in-person meetings and required online meetings.  
"
50	2	106	MyriadPro-It	"Students must be available to meet in-person for the days/hours listed for this 
"
50	2	107	MyriadPro-It	"section and may be required to log into their course site multiple times a week 
"
50	2	108	MyriadPro-It	"to complete the online learning activities as directed.  To access Peralta e-mail 
"
50	2	109	MyriadPro-It	"and Canvas, please visit https://web.peralta.edu/portal/.  Cost Cutter Alert: 
"
50	2	110	MyriadPro-It	"This course section uses only zero-cost course materials. Course materials are 
"
50	2	111	MyriadPro-It	"provided digitally free of charge. Printed materials are sometimes available for 
"
50	2	112	MyriadPro-It	purchase.
50	2	113	MyriadPro-Cond	20203 Lab 1:30-3:20 PM Th Leitner BCC422 Berkeley
50	2	114	MyriadPro-It	"  This is a Hybrid Class:  Th, 1:30 p.m. - 3:20 p.m., BCC 422, + 2 hrs/wk online.  
"
50	2	115	MyriadPro-It	"This class has both required in-person meetings and required online meetings.  
"
50	2	116	MyriadPro-It	"Students must be available to meet in-person for the days/hours listed for this 
"
50	2	117	MyriadPro-It	"section and may be required to log into their course site multiple times a week 
"
50	2	118	MyriadPro-It	"to complete the online learning activities as directed.  To access Peralta e-mail 
"
50	2	119	MyriadPro-It	"and Canvas, please visit https://web.peralta.edu/portal/.  Cost Cutter Alert: 
"
50	2	120	MyriadPro-It	"This course section uses only zero-cost course materials. Course materials are 
"
50	2	121	MyriadPro-It	"provided digitally free of charge. Printed materials are sometimes available for 
"
50	2	122	MyriadPro-It	purchase.
50	2	123	MyriadPro-Cond	20382 Lab    George ONLINE Berkeley
50	2	124	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
50	2	125	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
50	2	126	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
50	2	127	MyriadPro-It	"web.peralta.edu/portal/.  Cost Cutter Alert: This course section uses only zero-
"
50	2	128	MyriadPro-It	cost course materials. Course materials are provided digitally free of charge. 
51	1	1	MyriadPro-Bold	"**  2 INTRODUCTION TO ARCHAEOLOGY 
"
51	1	2	MyriadPro-Bold	AND PREHISTORY3 UNITS
51	1	3	AGaramondPro-Regular	" World prehistory as reconstructed from the archaeologi -
"
51	1	4	AGaramondPro-Regular	"cal and physical evidence of cultural beginnings through 
"
51	1	5	AGaramondPro-Regular	"the early agricultural civilizations of Africa, America and 
"
51	1	6	AGaramondPro-Regular	Euro-Asia
51	1	7	MyriadPro-Cond	20168 Lec    Kies ONLINE Berkeley
51	1	8	MyriadPro-It	"  14 wk class, begins Mon, 2/12/24.  This is an Online Class.  This class has no 
"
51	1	9	MyriadPro-It	"required online meetings.  Students are expected to log into their course multiple 
"
51	1	10	MyriadPro-It	"times a week and complete learning activities as directed.  To access Peralta 
"
51	1	11	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
51	1	12	MyriadPro-Bold	"**  3 INTRODUCTION TO SOCIAL AND 
"
51	1	13	MyriadPro-Bold	CUL TURAL ANTHROPOLOGY3 UNITS
51	1	14	AGaramondPro-Regular	" Cross-cultural analysis of social and cultural factors of 
"
51	1	15	AGaramondPro-Regular	human behavior in the recent past and present
51	1	16	MyriadPro-Cond	20313 Lec 9:00-10:35 AM T Th  Kies BCC422 Berkeley
51	1	17	MyriadPro-It	"  14 week class, begins Tues, 2/13/24.  Cost Cutter Alert: This course section uses 
"
51	1	18	MyriadPro-It	"only zero-cost course materials. Course materials are provided digitally free of 
"
51	1	19	MyriadPro-It	charge. Printed materials are sometimes available for purchase.
51	1	20	MyriadPro-Bold	"**  18 INTRODUCTION TO 
"
51	1	21	MyriadPro-Bold	ANTHROPOLOGICAL LINGUISTICS3 UNITS
51	1	22	AGaramondPro-Regular	 Introduction to the study of language
51	1	23	MyriadPro-Cond	23000 Lec    Kies ONLINE Berkeley
51	1	24	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
51	1	25	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
51	1	26	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
51	1	27	MyriadPro-It	web.peralta.edu/portal/.
51	1	28	AGaramondPro-BoldItalic	ART ART
51	1	29	MyriadPro-Bold	**  1 INTRODUCTION TO ART HISTORY 3 UNITS
51	1	30	AGaramondPro-Regular	 Introduction to art purposes, principles and forms
51	1	31	MyriadPro-Cond	20004 Lec    Linnehan ONLINE Berkeley
51	1	32	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
51	1	33	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
51	1	34	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
51	1	35	MyriadPro-It	web.peralta.edu/portal/.
51	1	36	MyriadPro-Bold	"**  3 HISTORY OF WESTERN ART: 
"
51	1	37	MyriadPro-Bold	"RENAISSANCE TO CONTEMPORARY 
"
51	1	38	MyriadPro-Bold	ART3 UNITS
51	1	39	AGaramondPro-Regular	" Major visual art forms of Western cultures from the 
"
51	1	40	AGaramondPro-Regular	Renaissance period to Contemporary period
51	1	41	MyriadPro-Cond	"20525 Lec 11:00-12:15 PM T Th  Martin BCC55 Berkeley
"
51	1	42	MyriadPro-Cond	23046 Lec    Martin ONLINE Berkeley
51	1	43	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
51	1	44	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
51	1	45	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
51	1	46	MyriadPro-It	web.peralta.edu/portal/.
51	1	47	MyriadPro-Bold	**  16 INTRODUCTION TO ISLAMIC ART 3 UNITS
51	1	48	AGaramondPro-Regular	 Major visual art forms and movements of Islamic art
51	1	49	MyriadPro-Cond	20400 Lec    Martin ONLINE Berkeley
51	1	50	MyriadPro-It	"  This is an Online Class.  This class has no required online meetings.  Students are 
"
51	1	51	MyriadPro-It	"expected to log into their course multiple times a week and complete learning 
"
51	1	52	MyriadPro-It	"activities as directed.  To access Peralta e-mail and Canvas, please visit https://
"
51	1	53	MyriadPro-It	web.peralta.edu/portal/.
51	1	54	MyriadPro-Bold	"**  20 BEGINNING DRAWING AND 
"
51	1	55	MyriadPro-Bold	COMPOSITION3 UNITS
51	1	56	AGaramondPro-Regular	 Freehand drawing with various media
51	1	57	MyriadPro-Cond	20006 Lab    Cralle ONLINE Berkeley
51	1	58	MyriadPro-It	"  3 unit section.  This is an Online Class. Tu  6:00 p.m. - 8:50 p.m. online, + addt'l 
"
51	1	59	MyriadPro-It	3 hrs/wk online.  This class has both required online meetings and required 
51	2	60	MyriadPro-It	"online learning activities.  Students must be available to meet online for the 
"
51	2	61	MyriadPro-It	"days/hours listed for this section and log into their course site multiple times a 
"
51	2	62	MyriadPro-It	"week to complete the online learning activities as directed.  To access Peralta 
"
51	2	63	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/
51	2	64	MyriadPro-SemiboldCond	20006 Lab 7:00-8:50 PM T Cralle ONLINE Berkeley
51	2	65	MyriadPro-It	"  3 unit section.  This is an Online Class. Tu  6:00 p.m. - 8:50 p.m. online, + addt'l 
"
51	2	66	MyriadPro-It	"3 hrs/wk online.  This class has both required online meetings and required 
"
51	2	67	MyriadPro-It	"online learning activities.  Students must be available to meet online for the 
"
51	2	68	MyriadPro-It	"days/hours listed for this section and log into their course site multiple times a 
"
51	2	69	MyriadPro-It	"week to complete the online learning activities as directed.  To access Peralta 
"
51	2	70	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/
51	2	71	MyriadPro-Cond	  Lec    Cralle ONLINE Berkeley
51	2	72	MyriadPro-SemiboldCond	  Lec 6:00-6:50 PM T Cralle ONLINE Berkeley
51	2	73	MyriadPro-Cond	20017 Lab 10:30-12:20 PM F Braman HYBRID Berkeley
51	2	74	MyriadPro-It	"  3 unit section.  This class is a hybrid class. It has both in-person meetings and 
"
51	2	75	MyriadPro-It	"required online meetings. Wednesday classes will take palace in BCC 411 from 
"
51	2	76	MyriadPro-It	"9:30 a.m. - 12:20 p.m. Friday classes will take place online from 9:30 a.m. - 12:20 
"
51	2	77	MyriadPro-It	"p.m.   Students must be available to meet online for the days/hours listed for 
"
51	2	78	MyriadPro-It	"this section and log into their course site multiple times a week to complete 
"
